year,city,state,shape,latitude,longitude
2012,Rochester,PA,Sphere,40.7022222,-80.2866667
2012,San Jose,CA,Sphere,37.3394444,-121.8938889
2012,Lakeville,MN,Formation,44.6497222,-93.2425
2012,Lakeville,MN,Formation,44.6497222,-93.2425
2012,Petaluma,CA,Sphere,38.2325,-122.6355556
2012,Columbus,OH,Sphere,39.9611111,-82.9988889
2012,Beachwood,NJ,Sphere,39.9388889,-74.1933333
2012,Mcallen,TX,Formation,26.2030556,-98.2297222
2012,Bakersfield,CA,Cylinder,35.3733333,-119.0177778
2012,Roxbury,CT,Sphere,41.5563889,-73.3091667
2012,San Francisco,CA,Disk,37.775,-122.4183333
2012,Roanoke,VA,Cylinder,37.2708333,-79.9416667
2012,Roxbury,CT,Sphere,41.5563889,-73.3091667
2012,Des Moines,WA,Pyramid,47.4019444,-122.3230556
2012,Dayton,OH,Formation,39.7588889,-84.1916667
2012,Mercer,PA,Formation,41.2269444,-80.24
2012,San Jose,CA,Sphere,37.3394444,-121.8938889
2012,Lambertville,MI,Sphere,41.7658333,-83.6280556
2012,Hamburg,CA,Formation,41.7830556,-123.0591667
2012,New York City (Middle Village) (Queens),NY,Sphere,40.7141667,-74.0063889
2012,Kila,MT,Sphere,48.1202778,-114.4558333
2012,Plains,MT,Formation,47.4602778,-114.8819444
2012,Waterbury,CT,Other,41.5580556,-73.0519444
2012,Idaho Falls,ID,Sphere,43.4666667,-112.0333333
2012,Blackstone,MA,Other,42.0177778,-71.5416667
2012,Kansas City,MO,Disk,39.0997222,-94.5783333
2012,Columbus,MS,Sphere,33.4955556,-88.4272222
2012,Lexington,MA,Other,42.4472222,-71.225
2012,Mountain Home,AR,Other,36.3352778,-92.385
2012,Fitchburg,MA,Sphere,42.5833333,-71.8027778
2012,Barnard,VT,Sphere,43.7286111,-72.6194444
2012,Peoria,AZ,Sphere,33.5805556,-112.2366667
2012,South Windsor,CT,Sphere,41.8488889,-72.5722222
2012,Tulsa,OK,Formation,36.1538889,-95.9925
2012,North Myrtle Beach,SC,Formation,33.8158333,-78.6802778
2012,Milford (Gulf Beach),CT,Sphere,41.2222222,-73.0569444
2012,Agoura Hills,CA,Sphere,34.1363889,-118.7736111
2012,Asbury Park,NJ,Sphere,40.2202778,-74.0125
2012,Gautier,MS,Formation,30.3855556,-88.6116667
2012,Excelsior,MN,Pyramid,44.9033333,-93.5661111
2012,Rockville,MD,Other,39.0838889,-77.1530556
2012,Hayward,CA,Chevron,37.6688889,-122.0797222
2012,Garland,TX,Chevron,32.9125,-96.6386111
2012,New York City (Bronx),NY,Formation,40.7141667,-74.0063889
2012,Manchester,WA,Sphere,47.5561111,-122.5436111
2012,Ocean Beach,CA,Disk,32.7444444,-117.2611111
2012,Havertown,PA,Sphere,39.9808333,-75.3088889
2012,Columbia,SC,Other,34.0005556,-81.035
2012,Reynoldsburg,OH,Sphere,39.9547222,-82.8122222
2012,Spring City,PA,Other,40.1766667,-75.5480556
2012,Chesapeake,VA,Sphere,36.8188889,-76.2752778
2012,Freeport,ME,Formation,43.8569444,-70.1036111
2012,Hollywood,FL,Sphere,26.0108333,-80.1497222
2012,Bonney Lake,WA,Other,47.1772222,-122.1852778
2012,Brownsburg,IN,Sphere,39.8433333,-86.3977778
2012,Downingtown,PA,Formation,40.0063889,-75.7036111
2012,Torrington,CT,Other,41.8005556,-73.1216667
2012,Marinette,WI,Sphere,45.1,-87.6305556
2012,North Salt Lake,UT,Formation,40.8486111,-111.9061111
2012,Visalia,CA,Other,36.3302778,-119.2911111
2012,Salem,NH,Sphere,42.7883333,-71.2013889
2012,West Columbia,SC,Cylinder,34.0005556,-81.035
2012,St. Charles,IL,Formation,41.9141667,-88.3086111
2012,Rockport,MA,Sphere,42.6555556,-70.6208333
2012,Pittsburgh,PA,Formation,40.4405556,-79.9961111
2012,St. Louis,MO,Formation,38.6272222,-90.1977778
2012,Limerick,PA,Formation,40.2308333,-75.5225
2012,Fort Wayne,IN,Disk,41.1305556,-85.1288889
2012,Glendale,AZ,Sphere,33.5386111,-112.1852778
2012,Johnson City,TN,Sphere,36.3133333,-82.3536111
2012,Marietta,GA,Formation,33.9525,-84.55
2012,Vista,CA,Pyramid,33.2,-117.2416667
2012,Ormond Beach,FL,Sphere,29.2855556,-81.0561111
2012,Columbus,OH,Formation,39.9611111,-82.9988889
2012,Avon,NC,Sphere,35.3519444,-75.5108333
2012,Knoxville,TN,Formation,35.9605556,-83.9208333
2012,Longmont,CO,Formation,40.1672222,-105.1013889
2012,Susanville,CA,Formation,40.4163889,-120.6519444
2012,Waterbury,CT,Cross,41.5580556,-73.0519444
2012,Springfield,MO,Other,37.2152778,-93.2980556
2012,Killeen,TX,Formation,31.1169444,-97.7275
2012,Elyria,OH,Sphere,41.3683333,-82.1077778
2012,Madera,CA,Sphere,36.9613889,-120.0597222
2012,Santa Barbara,CA,Sphere,34.4208333,-119.6972222
2012,Augusta,ME,Sphere,44.3105556,-69.78
2012,Long Beach,CA,Formation,33.7669444,-118.1883333
2012,Denham Springs,LA,Formation,30.4866667,-90.9561111
2012,Hartland,WI,Disk,43.105,-88.3419444
2012,Denver,CO,Other,39.7391667,-104.9841667
2012,Stillwater,MN,Formation,45.0563889,-92.8058333
2012,Antioch,CA,Formation,38.005,-121.8047222
2012,Mineral Wells,TX,Rectangle,32.8083333,-98.1125
2012,Batavia,NY,Sphere,42.9980556,-78.1877778
2012,Lake Oswego,OR,Sphere,45.4208333,-122.6694444
2012,San Diego,CA,Sphere,32.7152778,-117.1563889
2012,Melrose,NM,Sphere,34.4302778,-103.6319444
2012,Collingswood,NJ,Sphere,39.9180556,-75.0716667
2012,San Antonio,TX,Diamond,29.4238889,-98.4933333
2012,Center Point,LA,Pyramid,31.2480556,-92.2097222
2012,Lake Worth,FL,Formation,26.6155556,-80.0572222
2012,Woodbourne,NY,Other,41.7597222,-74.5944444
2012,Burbank,CA,Sphere,34.1808333,-118.3080556
2012,Dubuque,IA,Diamond,42.5005556,-90.6644444
2012,Evansville,IN,Formation,37.9747222,-87.5558333
2012,Pittsburgh,PA,Other,40.4405556,-79.9961111
2012,Pawling,NY,Pyramid,41.5619444,-73.6030556
2012,Mio,MI,Sphere,44.6522222,-84.1297222
2012,Savage,MD,Sphere,39.1377778,-76.8241667
2012,Sacramento,CA,Other,38.5816667,-121.4933333
2012,Coeur D&#39Alene,ID,Sphere,47.6777778,-116.7794444
2012,Ingleside,IL,Sphere,42.3811111,-88.1397222
2012,De Leon,TX,Formation,32.1108333,-98.5355556
2012,Kingsville,MO,Formation,38.7430556,-94.0697222
2012,Bon Air,VA,Other,37.5247222,-77.5580556
2012,Marysville,WA,Pyramid,48.0519444,-122.1758333
2012,West Chester,PA,Formation,39.8494444,-75.3561111
2012,Cheshire,MA,Chevron,42.5619444,-73.1633333
2012,Athens,IL,Pyramid,39.9608333,-89.7238889
2012,Scotts Mills,OR,Sphere,45.0430556,-122.6672222
2012,Ames (North Of),IA,Formation,42.0347222,-93.6197222
2012,Hoquiam,WA,Formation,46.9811111,-123.8880556
2012,Crosby,TX,Other,29.9116667,-95.0619444
2012,Dandridge,TN,Sphere,36.0152778,-83.415
2012,Summersville,WV,Cylinder,38.2811111,-80.8527778
2012,Eldridge,IA,Sphere,41.6580556,-90.5844444
2012,Eureka,MT,Formation,48.88,-115.0525
2012,Lower Burrell,PA,Other,40.5530556,-79.7575
2012,Payson,UT,Sphere,40.0444444,-111.7313889
2012,Vancouver,WA,Rectangle,45.6388889,-122.6602778
2012,Castle Rock,WA,Pyramid,46.2752778,-122.9063889
2012,Endicott,NY,Sphere,42.0983333,-76.0497222
2012,Orlando,FL,Sphere,28.5380556,-81.3794444
2012,Orlando,FL,Sphere,28.5380556,-81.3794444
2012,Bayville,NJ,Sphere,39.9091667,-74.1552778
2012,Bellflower,CA,Sphere,33.8816667,-118.1161111
2012,Chattanooga,TN,Other,35.0455556,-85.3097222
2012,Tarentum,PA,Sphere,40.6013889,-79.76
2012,Placentia,CA,Sphere,33.8722222,-117.8694444
2012,Los Angeles,CA,Sphere,34.0522222,-118.2427778
2012,Lakeland,FL,Other,28.0391667,-81.95
2012,Vidalia,GA,Pyramid,32.2175,-82.4136111
2012,Lakeland,FL,Chevron,28.0391667,-81.95
2012,Montpelier,VT,Pyramid,44.26,-72.5758333
2012,Murrells Inlet,SC,Formation,33.5508333,-79.0416667
2012,Cut Off,LA,Other,29.5425,-90.3380556
2012,Dripping Springs,TX,Sphere,30.19,-98.0863889
2012,Kittanning,PA,Sphere,40.8163889,-79.5222222
2012,Redding,CA,Other,40.5866667,-122.3905556
2012,Ballentine,SC,Sphere,34.1241667,-81.2375
2012,San Anselmo,CA,Formation,37.9747222,-122.5605556
2012,Cape Coral,FL,Sphere,26.5625,-81.9497222
2012,Lynnwood,WA,Other,47.8211111,-122.3138889
2012,Vestal,NY,Pyramid,42.085,-76.0541667
2012,Siloam Springs,AR,Other,36.1880556,-94.5402778
2012,Roseville,CA,Pyramid,38.7522222,-121.2869444
2012,Hamilton,OH,Pyramid,39.3994444,-84.5613889
2012,Creswell,OR,Sphere,43.9180556,-123.0233333
2012,Mccordsville,IN,Sphere,39.9080556,-85.9227778
2012,New Braunfels,TX,Other,29.7027778,-98.1241667
2012,Troy,OH,Sphere,40.0394444,-84.2033333
2012,Bremerton,WA,Other,47.5675,-122.6313889
2012,Venice,CA,Pyramid,33.9908333,-118.4591667
2012,Jefferson,GA,Sphere,34.1169444,-83.5725
2012,Omaha,NE,Disk,41.2586111,-95.9375
2012,Leesburg,VA,Cylinder,39.1155556,-77.5638889
2012,Sacramento,CA,Sphere,38.5816667,-121.4933333
2012,Santa Cruz,CA,Formation,36.9741667,-122.0297222
2012,Grand Junction,CO,Pyramid,39.0638889,-108.55
2012,Kalispell,MT,Other,48.1958333,-114.3119444
2012,Kalispell,MT,Diamond,48.1958333,-114.3119444
2012,Shawnee,KS,Formation,39.0416667,-94.72
2012,Fredericksburg,VA,Pyramid,38.3030556,-77.4608333
2012,Warm Springs,NV,Other,38.1905556,-116.3691667
2012,Lisbon,OH,Sphere,40.7719444,-80.7683333
2012,Winter Haven,FL,Other,28.0219444,-81.7330556
2012,Westminster,CA,Chevron,33.7591667,-118.0058333
2012,Blue Springs,MO,Cylinder,39.0169444,-94.2813889
2012,Gastonia,NC,Sphere,35.2619444,-81.1875
2012,Merced,CA,Formation,37.3022222,-120.4819444
2012,Trumbull,CT,Rectangle,41.2427778,-73.2011111
2012,Lewes,DE,Pyramid,38.7744444,-75.1397222
2012,Loretto,NE,Disk,41.7647222,-98.0802778
2012,San Antonio,TX,Disk,29.4238889,-98.4933333
2012,Rifle,CO,Pyramid,39.5347222,-107.7825
2012,Franklin,NC,Other,35.1822222,-83.3816667
2012,Collinsville,IL,Other,38.6702778,-89.9844444
2012,Marysville,WA,Other,48.0519444,-122.1758333
2012,Wallingford,CT,Formation,41.4569444,-72.8236111
2012,Hershey,PA,Sphere,40.2858333,-76.6505556
2012,Russell,NY,Formation,44.4294444,-75.1502778
2012,Saranac Lake,NY,Formation,44.3294444,-74.1316667
2012,Porterville,CA,Other,36.0652778,-119.0158333
2012,Coventry,RI,Formation,41.7,-71.6833333
2012,Sacramento,CA,Disk,38.5816667,-121.4933333
2012,Parsons,KS,Formation,37.3402778,-95.2608333
2012,Oklahoma City,OK,Sphere,35.4675,-97.5161111
2012,Waterville,ME,Formation,44.5519444,-69.6322222
2012,Waterville,ME,Formation,44.5519444,-69.6322222
2012,St. Charles,MO,Sphere,38.7838889,-90.4811111
2012,Desert Hot Springs,CA,Pyramid,33.9611111,-116.5008333
2012,Joliet,IL,Formation,41.525,-88.0816667
2012,Waterville,ME,Sphere,44.5519444,-69.6322222
2012,Antioch,CA,Sphere,38.005,-121.8047222
2012,Omaha,NE,Rectangle,41.2586111,-95.9375
2012,Apple Valley,MN,Sphere,44.7319444,-93.2175
2012,Seattle,WA,Formation,47.6063889,-122.3308333
2012,Tacoma,WA,Pyramid,47.2530556,-122.4430556
2012,Oneonta,AL,Pyramid,33.9480556,-86.4727778
2012,Dallas,TX,Sphere,32.7833333,-96.8
2012,Fort Morgan,CO,Formation,40.2502778,-103.7994444
2012,Hogansburg,NY,Sphere,44.9738889,-74.6636111
2012,Hopkinton,NY,Sphere,44.6902778,-74.7036111
2012,West Bangor,NY,Other,44.8122222,-74.3977778
2012,Walla Walla,WA,Formation,46.0647222,-118.3419444
2012,Ashburn,GA,Diamond,31.7058333,-83.6533333
2012,St. Simons Island,GA,Sphere,31.1502778,-81.3697222
2012,Shawnee,KS,Sphere,39.0416667,-94.72
2012,Platte City,MO,Pyramid,39.3702778,-94.7822222
2012,Sebastopol,CA,Sphere,38.4022222,-122.8227778
2012,Los Angeles,CA,Sphere,34.0522222,-118.2427778
2012,Raymore,MO,Pyramid,38.8019444,-94.4525
2012,Boston,MA,Sphere,42.3583333,-71.0602778
2012,Norristown,PA,Sphere,40.1213889,-75.3402778
2012,Lynchburg,VA,Sphere,37.4136111,-79.1425
2012,Clayton,NC,Pyramid,35.6505556,-78.4566667
2012,Cotulla (South Of),TX,Formation,28.4366667,-99.2347222
2012,Hattiesburg,MS,Sphere,31.3269444,-89.2902778
2012,Lancaster,PA,Other,40.0377778,-76.3058333
2012,La Puente,CA,Other,34.02,-117.9486111
2012,Fort Collins,CO,Pyramid,40.5852778,-105.0838889
2012,Smithville,MO,Formation,39.3869444,-94.5808333
2012,New York City,NY,Sphere,40.7141667,-74.0063889
2012,Lisbon,OH,Sphere,40.7719444,-80.7683333
2012,Salem,OR,Cylinder,44.9430556,-123.0338889
2012,Porter Ranch,CA,Sphere,34.27515,-118.5498
2012,Lake Arrowhead,CA,Sphere,34.2483333,-117.1883333
2012,Birmingham,AL,Sphere,33.5205556,-86.8025
2012,Florence,KY,Sphere,38.9988889,-84.6266667
2012,Orlando,FL,Sphere,28.5380556,-81.3794444
2012,Benbrook,TX,Cylinder,32.6730556,-97.4602778
2012,Concord,NH,Formation,43.2080556,-71.5380556
2012,Buffalo,NY,Formation,42.8863889,-78.8786111
2012,Winchester,VA,Sphere,39.1855556,-78.1636111
2012,Orlando,FL,Sphere,28.5380556,-81.3794444
2012,Danville,IL,Other,40.1244444,-87.63
2012,Lewistown,MT,Sphere,47.0625,-109.4275
2012,Lemon Grove,CA,Sphere,32.7425,-117.0305556
2012,Novinger,MO,Sphere,40.2319444,-92.7083333
2012,Southington,CT,Sphere,41.5963889,-72.8780556
2012,Sebastopol,CA,Sphere,38.4022222,-122.8227778
2012,Portsmouth,NH,Rectangle,43.0716667,-70.7630556
2012,Webster,MA,Sphere,42.05,-71.8805556
2012,Katy,TX,Sphere,29.7855556,-95.8241667
2012,Columbus,OH,Formation,39.9611111,-82.9988889
2012,Watertown,MN,Formation,44.9636111,-93.8469444
2012,Enfield,CT,Pyramid,41.9761111,-72.5922222
2012,Kingsport,TN,Pyramid,36.5483333,-82.5619444
2012,Chesapeake,VA,Formation,36.8188889,-76.2752778
2012,Lake Ronkonkoma,NY,Sphere,40.835,-73.1316667
2012,Mission Viejo,CA,Formation,33.6,-117.6711111
2012,Chesapeake,VA,Formation,36.8188889,-76.2752778
2012,Longview,WA,Sphere,46.1383333,-122.9369444
2012,Allenwood,NJ,Pyramid,40.1413889,-74.1002778
2012,Cape Coral,FL,Sphere,26.5625,-81.9497222
2012,Vancouver,WA,Sphere,45.6388889,-122.6602778
2012,Vancouver,WA,Sphere,45.6388889,-122.6602778
2012,Otis,OR,Formation,45.0244444,-123.9452778
2012,Taunton,MA,Pyramid,41.9,-71.0902778
2012,Vancouver,WA,Sphere,45.6388889,-122.6602778
2012,Levittown,NY,Formation,40.7258333,-73.5147222
2012,Cicero,IL,Sphere,41.8455556,-87.7538889
2012,Graniteville,VT,Pyramid,44.1511111,-72.4933333
2012,Bellingham,WA,Sphere,48.7597222,-122.4869444
2012,Orem,UT,Formation,40.2969444,-111.6938889
2012,Sacramento,CA,Sphere,38.5816667,-121.4933333
2012,Union City,CA,Formation,37.5958333,-122.0180556
2012,Union City,CA,Formation,37.5958333,-122.0180556
2012,Hayden,ID,Sphere,47.7661111,-116.7855556
2012,Anchorage,AK,Disk,61.2180556,-149.9002778
2012,Salt Lake City,UT,Rectangle,40.7608333,-111.8902778
2012,West Jordan,UT,Sphere,40.5,-111.95
2012,Tooele,UT,Other,40.5308333,-112.2975
2012,England,AR,Pyramid,34.5441667,-91.9688889
2012,Knoxville,TN,Sphere,35.9605556,-83.9208333
2012,Berkeley,CA,Diamond,37.8716667,-122.2716667
2012,Tacoma,WA,Formation,47.2530556,-122.4430556
2012,Toms River,NJ,Sphere,39.9536111,-74.1983333
2012,Mammoth Lakes,CA,Formation,37.6486111,-118.9711111
2012,Brownsville,TX,Sphere,25.9013889,-97.4972222
2012,Cincinnati,OH,Sphere,39.1619444,-84.4569444
2012,Coral Springs,FL,Formation,26.2708333,-80.2708333
2012,Vancouver,WA,Pyramid,45.6388889,-122.6602778
2012,Douglassville,PA,Rectangle,40.2577778,-75.7266667
2012,Blue Ash,OH,Sphere,39.2319444,-84.3783333
2012,Lexington,NC,Other,35.8238889,-80.2536111
2012,Duluth,MN,Diamond,46.7833333,-92.1063889
2012,Ogden,UT,Formation,41.2230556,-111.9730556
2012,Gaithersburg,MD,Other,39.1433333,-77.2016667
2012,Gaithersburg,MD,Sphere,39.1433333,-77.2016667
2012,Morgantown,WV,Pyramid,39.6294444,-79.9561111
2012,Vancouver,WA,Formation,45.6388889,-122.6602778
2012,Wichita,KS,Other,37.6922222,-97.3372222
2012,Wasilla,AK,Other,61.5813889,-149.4394444
2012,Pond Creek,OK,Sphere,36.6691667,-97.8008333
2012,Pleasanton,KS,Sphere,38.1777778,-94.7111111
2012,Stillwater,MN,Pyramid,45.0563889,-92.8058333
2012,Brainard (6 Mi. E Of; On Hwy. 92),NE,Other,41.1838889,-97.0036111
2012,Omaha,NE,Other,41.2586111,-95.9375
2012,Vandalia,IL,Formation,38.9605556,-89.0936111
2012,Morgantown,WV,Sphere,39.6294444,-79.9561111
2012,Newton,NC,Sphere,35.6697222,-81.2216667
2012,Oconomowoc,WI,Other,43.1116667,-88.4991667
2012,Owego,NY,Sphere,42.1033333,-76.2625
2012,Chaska,MN,Formation,44.7894444,-93.6019444
2012,Stamford,CT,Sphere,41.0533333,-73.5391667
2012,Greenville,PA,Other,41.4044444,-80.3913889
2012,Homer City,PA,Diamond,40.5433333,-79.1625
2012,Homer City,PA,Diamond,40.5433333,-79.1625
2012,Las Vegas,NV,Other,36.175,-115.1363889
2012,Ventura,CA,Sphere,34.2783333,-119.2922222
2012,Standish,ME,Sphere,43.7358333,-70.5525
2012,Long Beach,CA,Sphere,33.7669444,-118.1883333
2012,Long Beach,CA,Sphere,33.7669444,-118.1883333
2012,Saint Clair,PA,Formation,40.7205556,-76.1913889
2012,Pittsburgh,PA,Other,40.4405556,-79.9961111
2012,Snoqualmie,WA,Sphere,47.5288889,-121.8241667
2012,Springfield,VT,Sphere,43.2983333,-72.4827778
2012,Lancaster,NY,Sphere,42.9005556,-78.6705556
2012,Alto,MI,Formation,42.8566667,-85.3802778
2012,Bozeman,MT,Sphere,45.6797222,-111.0377778
2012,Hagerstown,MD,Formation,39.6416667,-77.7202778
2012,Burke,VA,Pyramid,38.7933333,-77.2719444
2012,Hicksville,NY,Formation,40.7683333,-73.5255556
2012,Eliot,ME,Sphere,43.1530556,-70.8005556
2012,Jamesport,NY,Disk,40.9494444,-72.5819444
2012,Boynton Beach,FL,Sphere,26.525,-80.0666667
2012,North Dartmouth,MA,Sphere,41.6388889,-70.9708333
2012,Jersey City,NJ,Disk,40.7280556,-74.0780556
2012,Knoxville,TN,Other,35.9605556,-83.9208333
2012,Santa Cruz,CA,Sphere,36.9741667,-122.0297222
2012,St. Louis,MO,Pyramid,38.6272222,-90.1977778
2012,Rochester,NH,Sphere,43.3044444,-70.9761111
2012,Winthrop,MA,Sphere,42.375,-70.9833333
2012,Stafford,VA,Sphere,38.4219444,-77.4086111
2012,Stafford,VA,Sphere,38.4219444,-77.4086111
2012,Stafford,VA,Formation,38.4219444,-77.4086111
2012,Stafford,VA,Sphere,38.4219444,-77.4086111
2012,Springfield,MO,Formation,37.2152778,-93.2980556
2012,Springfield,MO,Formation,37.2152778,-93.2980556
2012,Columbia,MO,Formation,38.9516667,-92.3338889
2012,Cedarburg,WI,Sphere,43.2966667,-87.9875
2012,Enfield,CT,Other,41.9761111,-72.5922222
2012,Jerome,MI,Other,42.0269444,-84.4694444
2012,Cedarburg,WI,Sphere,43.2966667,-87.9875
2012,Ravenna,OH,Sphere,41.1575,-81.2422222
2012,Hooksett,NH,Pyramid,43.0966667,-71.4655556
2012,Polson,MT,Formation,47.6936111,-114.1622222
2012,Phoenix,AZ,Formation,33.4483333,-112.0733333
2012,Oswego,IL,Sphere,41.6827778,-88.3513889
2012,Peoria,IL,Diamond,40.6936111,-89.5888889
2012,Peoria,IL,Sphere,40.6936111,-89.5888889
2012,Turner,ME,Sphere,44.2563889,-70.2566667
2012,Ansted,WV,Formation,38.1361111,-81.0997222
2012,Columbus,OH,Formation,39.9611111,-82.9988889
2012,Thornton,CO,Sphere,39.8680556,-104.9713889
2012,Carlsbad,CA,Disk,33.1580556,-117.3497222
2012,Pigeon Forge,TN,Other,35.7883333,-83.5544444
2012,Birmingham,AL,Other,33.5205556,-86.8025
2012,Katy,TX,Other,29.7855556,-95.8241667
2012,Worth,IL,Other,41.6897222,-87.7972222
2012,Worth,IL,Sphere,41.6897222,-87.7972222
2012,Russell Springs,KY,Disk,37.0561111,-85.0886111
2012,Olivehurst,CA,Other,39.0955556,-121.5511111
2012,Santa Clara,UT,Formation,37.1330556,-113.6533333
2012,Stroudsburg,PA,Other,40.9866667,-75.195
2012,Rockton,IL,Formation,42.4525,-89.0722222
2012,Russell Springs,KY,Sphere,37.0561111,-85.0886111
2012,Russell Springs,KY,Sphere,37.0561111,-85.0886111
2012,Terre Haute,IN,Formation,39.4666667,-87.4138889
2012,Austintown,OH,Pyramid,41.1016667,-80.7647222
2012,Huron,OH,Formation,41.395,-82.5552778
2012,College Place,WA,Pyramid,46.0494444,-118.3872222
2012,Roswell,GA,Sphere,34.0230556,-84.3616667
2012,Austintown,OH,Sphere,41.1016667,-80.7647222
2012,Bellingham,WA,Rectangle,48.7597222,-122.4869444
2012,North Andover,MA,Chevron,42.6986111,-71.1355556
2012,Ann Arbor,MI,Sphere,42.2708333,-83.7263889
2012,New York City (Brooklyn),NY,Pyramid,40.7141667,-74.0063889
2012,Laie,HI,Formation,21.6536111,-157.9272222
2012,Draper,UT,Rectangle,40.5247222,-111.8630556
2012,Kearney,NE,Sphere,40.6994444,-99.0811111
2012,Englewood,FL,Cylinder,26.9616667,-82.3527778
2012,Cleveland,OH,Sphere,41.4994444,-81.6955556
2012,Allentown,PA,Sphere,40.6083333,-75.4905556
2012,Houlton,ME,Sphere,46.1261111,-67.8408333
2012,Providence,RI,Sphere,41.8238889,-71.4133333
2012,Louisville,KY,Pyramid,38.2541667,-85.7594444
2012,Chapmanville,WV,Sphere,37.9736111,-82.0175
2012,Irondale,AL,Formation,33.5380556,-86.7072222
2012,Jacksonville,IL,Sphere,39.7338889,-90.2288889
2012,Cordell,OK,Formation,35.2905556,-98.9880556
2012,Lancaster,NY,Sphere,42.9005556,-78.6705556
2012,Aquilla,TX,Pyramid,31.8513889,-97.2177778
2012,Butte,MT,Other,46.0038889,-112.5338889
2012,Florence,KY,Cylinder,38.9988889,-84.6266667
2012,Farmingdale,NY,Sphere,40.7325,-73.4458333
2012,High Ridge,MO,Other,38.4588889,-90.5363889
2012,Phoenix,AZ,Sphere,33.4483333,-112.0733333
2012,Sykesville,MD,Sphere,39.3736111,-76.9680556
2012,Anchorage,AK,Formation,61.2180556,-149.9002778
2012,Seattle (Northgate),WA,Sphere,47.6063889,-122.3308333
2012,Tulalip,WA,Sphere,48.0686111,-122.2905556
2012,Marietta,GA,Formation,33.9525,-84.55
2012,Sphere Rock,TX,Sphere,30.5080556,-97.6786111
2012,Bonita Springs,FL,Sphere,26.3394444,-81.7788889
2012,La Mesa,CA,Sphere,32.7677778,-117.0222222
2012,La Mesa,CA,Sphere,32.7677778,-117.0222222
2012,Bakersfield,CA,Sphere,35.3733333,-119.0177778
2012,La Crosse,WI,Sphere,43.8013889,-91.2394444
2012,Mena,AR,Sphere,34.5861111,-94.2394444
2012,Port Charlotte,FL,Other,26.9758333,-82.0908333
2012,Lake Stevens,WA,Formation,48.0152778,-122.0625
2012,Jacksonville Beach,FL,Formation,30.2944444,-81.3933333
2012,Chicago,IL,Sphere,41.85,-87.65
2012,Anderson,CA,Disk,40.4483333,-122.2966667
2012,Burlington,VT,Formation,44.4758333,-73.2125
2012,Gastonia,NC,Pyramid,35.2619444,-81.1875
2012,Layton,UT,Other,41.0602778,-111.9702778
2012,Loveland,OH,Formation,39.2688889,-84.2638889
2012,South Jordan,UT,Pyramid,40.5622222,-111.9288889
2012,Sykesville,MD,Sphere,39.3736111,-76.9680556
2012,Somerville,MA,Sphere,42.3875,-71.1
2012,Miami,FL,Formation,25.7738889,-80.1938889
2012,New York City (Brooklyn),NY,Sphere,40.7141667,-74.0063889
2012,Bowie,MD,Formation,39.0066667,-76.7794444
2012,Louisville,KY,Sphere,38.2541667,-85.7594444
2012,New York City (Brooklyn),NY,Sphere,40.7141667,-74.0063889
2012,Tampa,FL,Sphere,27.9472222,-82.4586111
2012,Belgrade,MT,Sphere,45.7761111,-111.1761111
2012,Kingston,TN,Formation,35.8808333,-84.5086111
2012,Ponte Vedra Beach,FL,Formation,30.2394444,-81.3858333
2012,Ponte Vedra,FL,Other,30.2272222,-81.3802778
2012,Cape Canaveral,FL,Sphere,28.4055556,-80.605
2012,Henderson,NV,Pyramid,36.0397222,-114.9811111
2012,Wapato,WA,Other,46.4477778,-120.4191667
2012,Elkton,MD,Diamond,39.6066667,-75.8336111
2012,Salt Lake City,UT,Sphere,40.7608333,-111.8902778
2012,Yuba City,CA,Formation,39.1405556,-121.6158333
2012,Lynchburg,VA,Formation,37.4136111,-79.1425
2012,Pittsburgh,PA,Other,40.4405556,-79.9961111
2012,State College,PA,Sphere,40.7933333,-77.8602778
2012,South San Francisco,CA,Formation,37.6547222,-122.4066667
2012,Deming,NM,Other,32.2686111,-107.7580556
2012,Redondo Beach,CA,Formation,33.8491667,-118.3875
2012,Cocoa,FL,Formation,28.3858333,-80.7422222
2012,West Sacramento,CA,Cylinder,38.5816667,-121.4933333
2012,Anchorage,AK,Sphere,61.2180556,-149.9002778
2012,Walla Walla,WA,Sphere,46.0647222,-118.3419444
2012,North Canton,OH,Sphere,40.8758333,-81.4025
2012,Louisa,KY,Formation,38.1141667,-82.6033333
2012,Hicksville,NY,Cylinder,40.7683333,-73.5255556
2012,Hicksville,NY,Formation,40.7683333,-73.5255556
2012,Folly Beach,SC,Cylinder,32.655,-79.9405556
2012,University Place,WA,Sphere,47.2358333,-122.5491667
2012,Houston,TX,Sphere,29.7630556,-95.3630556
2012,Bogalusa,LA,Other,30.7908333,-89.8486111
2012,Alamo,TN,Formation,35.7847222,-89.1172222
2012,Murrells Inlet,SC,Sphere,33.5508333,-79.0416667
2012,Keedysville,MD,Sphere,39.4861111,-77.7
2012,Southington,CT,Sphere,41.5963889,-72.8780556
2012,Freeburg,IL,Pyramid,38.4275,-89.9136111
2012,Lima,OH,Sphere,40.7425,-84.1052778
2012,Escondido,CA,Other,33.1191667,-117.0855556
2012,Gainesville,TX,Sphere,33.6258333,-97.1330556
2012,Boise,ID,Sphere,43.6136111,-116.2025
2012,Springfield,MA,Other,42.1013889,-72.5902778
2012,Appleton,WI,Sphere,44.2619444,-88.4152778
